hw_aes_set_busy_by_fw 0x00000f61 0 THUMB_32 FUNC
hw_aes_set_busy 0x00000f95 0 THUMB_32 FUNC
hw_aes_config 0x00000fc1 0 THUMB_32 FUNC
hw_aes_set_free 0x00001185 0 THUMB_32 FUNC
hw_aes_rx_set_busy 0x000011ad 0 THUMB_32 FUNC
hw_aes_rx_set_free 0x000011b5 0 THUMB_32 FUNC
hw_aes_check_param 0x000011bd 0 THUMB_32 FUNC
hw_aes_packdata_checkmic 0x00001219 0 THUMB_32 FUNC
hw_aes_engine 0x000012d5 0 THUMB_32 FUNC
hw_aes_isr 0x00001359 0 THUMB_32 FUNC
hw_sha2_set_busy 0x0000139d 0 THUMB_32 FUNC
hw_sha2_config 0x000013d1 0 THUMB_32 FUNC
hw_sha2_write_digest 0x00001435 0 THUMB_32 FUNC
hw_sha2_engine 0x0000149d 0 THUMB_32 FUNC
hw_sha2_isr 0x00001521 0 THUMB_32 FUNC
hw_pka_set_busy 0x0000155b 0 THUMB_32 FUNC
hw_pka_init 0x00001587 0 THUMB_32 FUNC
hw_dsa_verf_cb 0x000015a3 0 THUMB_32 FUNC
hw_dsa_verf_init 0x00001643 0 THUMB_32 FUNC
hw_dsa_verify 0x00001733 0 THUMB_32 FUNC
hw_dsa_sign_cb 0x000017d3 0 THUMB_32 FUNC
hw_dsa_sign_init 0x00001887 0 THUMB_32 FUNC
hw_dsa_sign 0x00001957 0 THUMB_32 FUNC
hw_dh_ss_cb 0x000019f7 0 THUMB_32 FUNC
hw_dh_ss_init 0x00001a71 0 THUMB_32 FUNC
hw_dh_share_secret 0x00001afb 0 THUMB_32 FUNC
hw_dh_pk_cb 0x00001bb1 0 THUMB_32 FUNC
hw_dh_pk_init 0x00001c2b 0 THUMB_32 FUNC
hw_dh_public_key 0x00001cb5 0 THUMB_32 FUNC
hw_ecc_ecdsa_verf_cb 0x00001d4f 0 THUMB_32 FUNC
hw_ecc_ecdsa_verf_init 0x00001e23 0 THUMB_32 FUNC
hw_ecc_ecdsa_verify 0x00001fab 0 THUMB_32 FUNC
hw_ecc_ecdsa_sign_cb 0x0000204b 0 THUMB_32 FUNC
hw_ecc_ecdsa_sign_init 0x0000211f 0 THUMB_32 FUNC
hw_ecc_ecdsa_sign 0x0000225f 0 THUMB_32 FUNC
hw_ecc_elgamal_dec_cb 0x000022fd 0 THUMB_32 FUNC
hw_ecc_elgamal_dec_init 0x00002417 0 THUMB_32 FUNC
hw_ecc_elgamal_dec 0x00002575 0 THUMB_32 FUNC
hw_ecc_elgamal_enc_cb 0x0000260f 0 THUMB_32 FUNC
hw_ecc_elgamal_enc_m2M_cb 0x00002793 0 THUMB_32 FUNC
hw_ecc_elgamal_enc_init 0x000027d7 0 THUMB_32 FUNC
hw_ecc_elgamal_enc 0x000029bb 0 THUMB_32 FUNC
hw_ecc_point_sub_cb 0x00002a4d 0 THUMB_32 FUNC
hw_ecc_point_sub_init 0x00002b2d 0 THUMB_32 FUNC
hw_ecc_point_sub 0x00002c7f 0 THUMB_32 FUNC
hw_ecc_point_add_cb 0x00002d1d 0 THUMB_32 FUNC
hw_ecc_point_add_init 0x00002e13 0 THUMB_32 FUNC
hw_ecc_point_add 0x00002f61 0 THUMB_32 FUNC
hw_ecc_point_dbl_cb 0x00002ffd 0 THUMB_32 FUNC
hw_ecc_point_dbl_init 0x000030bd 0 THUMB_32 FUNC
hw_ecc_point_dbl 0x000031c9 0 THUMB_32 FUNC
hw_ecc_point_mul_cb 0x00003275 0 THUMB_32 FUNC
hw_ecc_point_mul_init 0x0000333f 0 THUMB_32 FUNC
hw_ecc_point_mul 0x0000345b 0 THUMB_32 FUNC
hw_rsa_keygen_cb 0x000034f7 0 THUMB_32 FUNC
hw_rsa_keygen_init 0x00003603 0 THUMB_32 FUNC
hw_rsa_key_generation 0x000036cf 0 THUMB_32 FUNC
hw_rsa_dec_cb 0x00003789 0 THUMB_32 FUNC
hw_rsa_dec_init 0x0000381f 0 THUMB_32 FUNC
hw_rsa_decrypt 0x000038f7 0 THUMB_32 FUNC
hw_rsa_enc_cb 0x00003989 0 THUMB_32 FUNC
hw_rsa_enc_init 0x00003a03 0 THUMB_32 FUNC
hw_rsa_encrypt 0x00003a8d 0 THUMB_32 FUNC
hw_pka_if_next_task 0x00003b47 0 THUMB_32 FUNC
PKAInt_C 0x00003c05 0 THUMB_32 FUNC
SecEngInt_C 0x00003c61 0 THUMB_32 FUNC
hw_pka_mont_init_part1 0x00003cad 0 THUMB_32 FUNC
hw_pka_mont_init 0x00003d51 0 THUMB_32 FUNC
hw_pka_modexp_part2_after_moninit 0x00003dfb 0 THUMB_32 FUNC
hw_pka_modexp_part2_montinit_cb 0x00003efb 0 THUMB_32 FUNC
hw_pka_modexp_part1 0x00003f13 0 THUMB_32 FUNC
hw_pka_modexp 0x0000403b 0 THUMB_32 FUNC
hw_pka_modexp_part2_after_moninit_isr 0x00004161 0 THUMB_32 FUNC
hw_pka_mont_init_part2 0x000041a5 0 THUMB_32 FUNC
hw_pka_mont_init_euclid_cb 0x0000426b 0 THUMB_32 FUNC
hw_pka_mont_init_part1_isr 0x00004283 0 THUMB_32 FUNC
hw_pka_mont_init_part2_isr 0x000042f1 0 THUMB_32 FUNC
hw_pka_rsa_crt_after_2nd_montinit 0x0000434d 0 THUMB_32 FUNC
hw_pka_rsa_crt_2nd_montinit_cb 0x0000459b 0 THUMB_32 FUNC
hw_pka_rsa_crt_1st_montinit_cb 0x000045b1 0 THUMB_32 FUNC
hw_pka_rsa_crt 0x000045ed 0 THUMB_32 FUNC
hw_pka_rsa_crt_after_2nd_montinit_isr 0x0000467d 0 THUMB_32 FUNC
hw_pka_pt_copy 0x0000475d 0 THUMB_32 FUNC
hw_pka_pt_IsAffine 0x0000478d 0 THUMB_32 FUNC
hw_pka_ecp_pt_mul_part2 0x000047b3 0 THUMB_32 FUNC
hw_pka_ecp_pt_mul_part1_cb 0x00004907 0 THUMB_32 FUNC
hw_pka_ecp_pt_mul 0x0000491f 0 THUMB_32 FUNC
hw_pka_ecp_prj_get_result 0x00004a03 0 THUMB_32 FUNC
hw_pka_ecp_pt_mul_prj_get_result_cb 0x00004a71 0 THUMB_32 FUNC
hw_pka_ecp_prj_pka_init 0x00004a7f 0 THUMB_32 FUNC
hw_pka_ecp_pt_add_prj_pka 0x00004b55 0 THUMB_32 FUNC
hw_pka_ecp_pt_dbl_prj_pka 0x00004d2b 0 THUMB_32 FUNC
hw_pka_ecp_pt_mul_prj 0x00004e29 0 THUMB_32 FUNC
hw_pka_ecp_prj_2_affine 0x00004fb5 0 THUMB_32 FUNC
hw_pka_ecp_pt_mul_part4_cb 0x00005151 0 THUMB_32 FUNC
hw_pka_ecp_pt_mul_part4 0x000051c1 0 THUMB_32 FUNC
hw_pka_ecp_pt_mul_part3_cb 0x000051d5 0 THUMB_32 FUNC
hw_pka_ecp_pt_mul_part3 0x000051ed 0 THUMB_32 FUNC
hw_pka_ecp_pt_mul_part2_isr 0x00005275 0 THUMB_32 FUNC
hw_pka_ecp_pt_dbl_prj_get_result_cb 0x0000528d 0 THUMB_32 FUNC
hw_pka_ecp_pt_dbl_prj 0x0000529b 0 THUMB_32 FUNC
hw_pka_ecp_pt_add_prj_get_result_cb 0x00005303 0 THUMB_32 FUNC
hw_pka_ecp_pt_add_prj 0x00005311 0 THUMB_32 FUNC
hw_pka_ecp_prj_2_affine_isr 0x0000537d 0 THUMB_32 FUNC
hw_pka_ecp_prj_get_result_isr 0x000053c5 0 THUMB_32 FUNC
hw_pka_ecp_pt_dbl_part2 0x00005413 0 THUMB_32 FUNC
hw_pka_ecp_pt_dbl_part1_cb 0x00005597 0 THUMB_32 FUNC
hw_pka_ecp_pt_dbl 0x000055ad 0 THUMB_32 FUNC
hw_pka_ecp_pt_dbl_part4_cb 0x00005679 0 THUMB_32 FUNC
hw_pka_ecp_pt_dbl_part4 0x000056e7 0 THUMB_32 FUNC
hw_pka_ecp_pt_dbl_part3_cb 0x000056fb 0 THUMB_32 FUNC
hw_pka_ecp_pt_dbl_part3 0x00005711 0 THUMB_32 FUNC
hw_pka_ecp_pt_dbl_part2_isr 0x0000578f 0 THUMB_32 FUNC
hw_pka_ecp_pt_add_part2 0x000057a5 0 THUMB_32 FUNC
hw_pka_ecp_pt_add_part1_cb 0x00005995 0 THUMB_32 FUNC
hw_pka_ecp_pt_add 0x000059ad 0 THUMB_32 FUNC
hw_pka_ecp_pt_add_part4_cb 0x00005aa5 0 THUMB_32 FUNC
hw_pka_ecp_pt_add_part4 0x00005b1b 0 THUMB_32 FUNC
hw_pka_ecp_pt_add_part3_cb 0x00005b31 0 THUMB_32 FUNC
hw_pka_ecp_pt_add_part3 0x00005b49 0 THUMB_32 FUNC
hw_pka_ecp_pt_add_part2_isr 0x00005c0b 0 THUMB_32 FUNC
hw_pka_ecp_pt_sub_part2 0x00005c23 0 THUMB_32 FUNC
hw_pka_ecp_pt_sub_part1_cb 0x00005e1f 0 THUMB_32 FUNC
hw_pka_ecp_pt_sub 0x00005e37 0 THUMB_32 FUNC
hw_pka_ecp_pt_sub_part4_cb 0x00005f29 0 THUMB_32 FUNC
hw_pka_ecp_pt_sub_part4 0x00005f9f 0 THUMB_32 FUNC
hw_pka_ecp_pt_sub_part3_cb 0x00005fb7 0 THUMB_32 FUNC
hw_pka_ecp_pt_sub_part3 0x00005fcf 0 THUMB_32 FUNC
hw_pka_ecp_pt_sub_part2_isr 0x00006099 0 THUMB_32 FUNC
hw_pka_ecp_lint_2_point_after_montinit 0x000060c5 0 THUMB_32 FUNC
hw_pka_ecp_lint_2_point 0x00006235 0 THUMB_32 FUNC
hw_pka_ecp_lint_2_point_isr 0x000062b1 0 THUMB_32 FUNC
hw_pka_ecp_elgamal_enc_add_cb 0x00006307 0 THUMB_32 FUNC
hw_pka_ecp_elgamal_enc_2nd_mul_cb 0x00006341 0 THUMB_32 FUNC
hw_pka_ecp_elgamal_enc_1st_mul_cb 0x00006381 0 THUMB_32 FUNC
hw_pka_ecp_elgamal_enc 0x000063c1 0 THUMB_32 FUNC
hw_pka_ecp_elgamal_dec_sub_cb 0x00006421 0 THUMB_32 FUNC
hw_pka_ecp_elgamal_dec_mul_cb 0x0000645b 0 THUMB_32 FUNC
hw_pka_ecp_elgamal_dec 0x0000649b 0 THUMB_32 FUNC
hw_pka_ecp_ecdsa_sign_part3 0x00006561 0 THUMB_32 FUNC
hw_pka_ecp_ecdsa_sign_part2_cb 0x000066ed 0 THUMB_32 FUNC
hw_pka_ecp_ecdsa_sign_part2 0x00006715 0 THUMB_32 FUNC
hw_pka_ecp_ecdsa_sign_part1_cb 0x00006775 0 THUMB_32 FUNC
hw_pka_ecp_ecdsa_sign 0x0000679d 0 THUMB_32 FUNC
hw_pka_ecp_ecdsa_sign_part3_isr 0x00006801 0 THUMB_32 FUNC
hw_pka_ecp_ecdsa_verf_part2 0x0000687d 0 THUMB_32 FUNC
hw_pka_ecp_ecdsa_verf_part1_cb 0x00006a41 0 THUMB_32 FUNC
hw_pka_ecp_ecdsa_verify 0x00006a6b 0 THUMB_32 FUNC
hw_pka_ecp_ecdsa_verf_part4 0x00006c15 0 THUMB_32 FUNC
hw_pka_ecp_ecdsa_verf_part3_cb 0x00006d71 0 THUMB_32 FUNC
hw_pka_ecp_ecdsa_verf_part3 0x00006d9b 0 THUMB_32 FUNC
hw_pka_ecp_ecdsa_verf_part2_isr 0x00006de9 0 THUMB_32 FUNC
hw_pka_ecp_ecdsa_verf_part5 0x00006e73 0 THUMB_32 FUNC
hw_pka_ecp_ecdsa_verf_part4_isr 0x00006f81 0 THUMB_32 FUNC
hw_pka_ecp_ecdsa_verf_part10_cb 0x00006fab 0 THUMB_32 FUNC
hw_pka_ecp_ecdsa_verf_part10 0x0000706b 0 THUMB_32 FUNC
hw_pka_ecp_ecdsa_verf_part9_cb 0x000070b3 0 THUMB_32 FUNC
hw_pka_ecp_ecdsa_verf_part9 0x000070dd 0 THUMB_32 FUNC
hw_pka_ecp_ecdsa_verf_part8_cb 0x000070fb 0 THUMB_32 FUNC
hw_pka_ecp_ecdsa_verf_part8 0x00007125 0 THUMB_32 FUNC
hw_pka_ecp_ecdsa_verf_part7_cb 0x00007149 0 THUMB_32 FUNC
hw_pka_ecp_ecdsa_verf_part7 0x00007173 0 THUMB_32 FUNC
hw_pka_ecp_ecdsa_verf_part6_cb 0x00007199 0 THUMB_32 FUNC
hw_pka_ecp_ecdsa_verf_part6 0x000071c3 0 THUMB_32 FUNC
hw_pka_ecp_ecdsa_verf_part5_isr 0x000071f7 0 THUMB_32 FUNC
hw_pka_dsa_sign_part3 0x00007249 0 THUMB_32 FUNC
hw_pka_dsa_sign_part2_cb 0x000073ef 0 THUMB_32 FUNC
hw_pka_dsa_sign_part2 0x00007417 0 THUMB_32 FUNC
hw_pka_dsa_sign_part1_cb 0x0000743b 0 THUMB_32 FUNC
hw_pka_dsa_sign 0x00007463 0 THUMB_32 FUNC
hw_pka_dsa_sign_part3_isr 0x000074f1 0 THUMB_32 FUNC
hw_pka_dsa_verf_part3 0x00007529 0 THUMB_32 FUNC
hw_pka_dsa_verf_part2_cb 0x00007801 0 THUMB_32 FUNC
hw_pka_dsa_verf_part2 0x00007829 0 THUMB_32 FUNC
hw_pka_dsa_verf_part1_cb 0x0000784d 0 THUMB_32 FUNC
hw_pka_dsa_verify 0x00007875 0 THUMB_32 FUNC
hw_pka_dsa_verf_part3_isr 0x0000790b 0 THUMB_32 FUNC
hw_pka_is_prime_exit1 0x00007951 0 THUMB_32 FUNC
hw_pka_is_prime_exit2 0x0000796d 0 THUMB_32 FUNC
hw_pka_is_prime_mod2_cb 0x000079ab 0 THUMB_32 FUNC
hw_pka_is_prime_mul_cb 0x00007a0d 0 THUMB_32 FUNC
hw_pka_is_prime_mul 0x00007a3d 0 THUMB_32 FUNC
hw_pka_is_prime_modexp_cb 0x00007a57 0 THUMB_32 FUNC
hw_pka_is_prime_modexp 0x00007aaf 0 THUMB_32 FUNC
hw_pka_is_prime_mod_cb 0x00007b37 0 THUMB_32 FUNC
hw_pka_is_prime 0x00007c87 0 THUMB_32 FUNC
hw_pka_gen_prime_cb 0x00007d2b 0 THUMB_32 FUNC
hw_pka_gen_prime 0x00007d65 0 THUMB_32 FUNC
hw_pka_rsa_keygen_qinv_cb 0x00007df5 0 THUMB_32 FUNC
hw_pka_rsa_keygen_dq_cb 0x00007e4d 0 THUMB_32 FUNC
hw_pka_rsa_keygen_dp_cb 0x00007e83 0 THUMB_32 FUNC
hw_pka_rsa_keygen_d_cb 0x00007ebb 0 THUMB_32 FUNC
hw_pka_rsa_keygen_n_cb 0x00007ef3 0 THUMB_32 FUNC
hw_pka_rsa_keygen_gcd_cb 0x00007f45 0 THUMB_32 FUNC
hw_pka_rsa_keygen_r_cb 0x00007f8f 0 THUMB_32 FUNC
hw_pka_rsa_keygen_r 0x00007fe3 0 THUMB_32 FUNC
hw_pka_rsa_keygen_q 0x00008081 0 THUMB_32 FUNC
hw_pka_rsa_keygen_p 0x000080ad 0 THUMB_32 FUNC
hw_pka_rsa_keygen 0x000080d7 0 THUMB_32 FUNC
_tx_initialize_kernel_enter 0x0000815d 0 THUMB_32 FUNC
_fp_init 0x00008195 0 THUMB_32 FUNC
__fplib_config_fpu_vfp 0x0000819d 0 THUMB_32 FUNC
__fplib_config_pureend_doubles 0x0000819d 0 THUMB_32 FUNC
dynamic_memory_getLR 0x000081a1 0 THUMB_32 FUNC
fw_init_RegisterConfigGroups 0x000081a9 0 THUMB_32 FUNC
fw_init 0x000081b7 0 THUMB_32 FUNC
misc_init 0x000081cd 0 THUMB_32 FUNC
fw_initAfterMemoryInit 0x00008247 0 THUMB_32 FUNC
watchdog_SetCountdown 0x00008285 0 THUMB_32 FUNC
watchdog_Init 0x0000828b 0 THUMB_32 FUNC
watchdog_TimeNotifyCallback 0x000082d1 0 THUMB_32 FUNC
watchdog_PetWatchDog 0x000082e5 0 THUMB_32 FUNC
watchdog_IdleThreadIsRunning 0x000082eb 0 THUMB_32 FUNC
watchdog_isEnabled 0x0000832f 0 THUMB_32 FUNC
watchdog_HardResetHelper 0x0000833b 0 THUMB_32 FUNC
WDogInt_cleanup 0x00008349 0 THUMB_32 FUNC
hw_pka_euclid 0x000083e9 0 THUMB_32 FUNC
hw_pka_modinv_euclid_cb 0x0000857d 0 THUMB_32 FUNC
hw_pka_modinv 0x000085df 0 THUMB_32 FUNC
hw_pka_euclid_isr 0x00008645 0 THUMB_32 FUNC
hw_pka_gcd_cb 0x00008759 0 THUMB_32 FUNC
hw_pka_gcd 0x000087c5 0 THUMB_32 FUNC
hw_pka_mod 0x00008889 0 THUMB_32 FUNC
hw_pka_mod_isr 0x000088f5 0 THUMB_32 FUNC
hw_pka_mul 0x0000893d 0 THUMB_32 FUNC
hw_pka_mul_isr 0x00008a39 0 THUMB_32 FUNC
q_asm_addc 0x00008a89 0 THUMB_32 FUNC
q_uadd 0x00008aad 0 THUMB_32 FUNC
q_usub 0x00008b55 0 THUMB_32 FUNC
q_ucmp 0x00008bf1 0 THUMB_32 FUNC
q_add 0x00008c33 0 THUMB_32 FUNC
q_add_int 0x00008c77 0 THUMB_32 FUNC
q_SetZero 0x00008c9f 0 THUMB_32 FUNC
q_sub 0x00008cbd 0 THUMB_32 FUNC
q_sub_int 0x00008d2d 0 THUMB_32 FUNC
q_cmp 0x00008d53 0 THUMB_32 FUNC
q_cmp_int 0x00008db3 0 THUMB_32 FUNC
q_lsb 0x00008ddb 0 THUMB_32 FUNC
q_msb 0x00008e09 0 THUMB_32 FUNC
q_shift_l 0x00008e39 0 THUMB_32 FUNC
q_shift_r 0x00008ec9 0 THUMB_32 FUNC
q_fill_random 0x00008f53 0 THUMB_32 FUNC
q_IsZero 0x00008f77 0 THUMB_32 FUNC
q_IsOne 0x00008f97 0 THUMB_32 FUNC
q_SetOne 0x00008fab 0 THUMB_32 FUNC
q_IsOdd 0x00008fcd 0 THUMB_32 FUNC
q_LeadingOne 0x00008fd7 0 THUMB_32 FUNC
q_modadd 0x00008ff9 0 THUMB_32 FUNC
q_modsub 0x000090a1 0 THUMB_32 FUNC
high_pri_msg_PreInit 0x00009165 0 THUMB_32 FUNC
high_pri_msg_Dispatch 0x0000916b 0 THUMB_32 FUNC
high_pri_msg_Main 0x000091b1 0 THUMB_32 FUNC
high_pri_msg_Init 0x000091e7 0 THUMB_32 FUNC
high_pri_msg_RegisterHandler 0x0000920f 0 THUMB_32 FUNC
high_pri_msg_UnregisterHandler 0x00009287 0 THUMB_32 FUNC
high_pri_msg_SendToHighPriorityThread 0x000092e9 0 THUMB_32 FUNC
_tx_initialize_high_level 0x00009325 0 THUMB_32 FUNC
_tx_initialize_low_level 0x00009345 0 THUMB_32 FUNC
__tx_IntHandler 0x00009375 0 THUMB_32 FUNC
spiffy_sw_reset 0x0000938d 0 THUMB_32 FUNC
spiffy_write_dbic 0x000093cb 0 THUMB_32 FUNC
spiffy_write_dbic_core 0x00009411 0 THUMB_32 FUNC
spiffy_write_quad 0x00009475 0 THUMB_32 FUNC
spiffy_write_then_read_dbic 0x000094cf 0 THUMB_32 FUNC
spiffy_write_then_read_quad 0x00009531 0 THUMB_32 FUNC
spiffy_ahbm_init 0x0000958f 0 THUMB_32 FUNC
spiffy_ahbm_config_init 0x000095ad 0 THUMB_32 FUNC
spiffy_get_base_clock_khz 0x000095c5 0 THUMB_32 FUNC
spiffy_get_tport_div 0x000095f7 0 THUMB_32 FUNC
_tx_thread_initialize 0x00009645 0 THUMB_32 FUNC
_tx_timer_initialize 0x00009679 0 THUMB_32 FUNC
deactivate_threadX_tick_timer 0x000096bd 0 THUMB_32 FUNC
_tx_timer_system_deactivate 0x000096d3 0 THUMB_32 FUNC
_sys_exit 0x0000971d 0 THUMB_32 FUNC
dynamic_memory_RegisterSRAMUsage 0x00009729 0 THUMB_32 FUNC
dynamic_memory_RegisterMemInitNotification 0x0000975b 0 THUMB_32 FUNC
dynamic_memory_CreateBlockPoolPrivate 0x0000978f 0 THUMB_32 FUNC
dynamic_memory_Init 0x00009859 0 THUMB_32 FUNC
dynamic_memory_AllocatePermanent 0x000098c1 0 THUMB_32 FUNC
dynamic_memory_StoreAllocationInfo 0x00009939 0 THUMB_32 FUNC
dynamic_memory_UpdateLowWaterMark 0x0000995f 0 THUMB_32 FUNC
dynamic_memory_AllocatePrivate 0x0000996b 0 THUMB_32 FUNC
dynamic_memory_FindGeneralUsePool 0x000099c7 0 THUMB_32 FUNC
dynamic_memory_AllocateOrDie 0x00009a4d 0 THUMB_32 FUNC
dynamic_memory_AllocateOrReturnNULL 0x00009aab 0 THUMB_32 FUNC
